trial_id,arm_mode,joint_left_shoulder_pitch_target,joint_left_shoulder_roll_target,joint_left_shoulder_yaw_target,joint_left_elbow_target,joint_left_wrist_roll_target,joint_left_wrist_pitch_target,joint_left_wrist_yaw_target,joint_right_shoulder_pitch_target,joint_right_shoulder_roll_target,joint_right_shoulder_yaw_target,joint_right_elbow_target,joint_right_wrist_roll_target,joint_right_wrist_pitch_target,joint_right_wrist_yaw_target,joint_left_shoulder_pitch_kp,joint_left_shoulder_roll_kp,joint_left_shoulder_yaw_kp,joint_left_elbow_kp,joint_left_wrist_roll_kp,joint_left_wrist_pitch_kp,joint_left_wrist_yaw_kp,joint_right_shoulder_pitch_kp,joint_right_shoulder_roll_kp,joint_right_shoulder_yaw_kp,joint_right_elbow_kp,joint_right_wrist_roll_kp,joint_right_wrist_pitch_kp,joint_right_wrist_yaw_kp,joint_left_shoulder_pitch_kd,joint_left_shoulder_roll_kd,joint_left_shoulder_yaw_kd,joint_left_elbow_kd,joint_left_wrist_roll_kd,joint_left_wrist_pitch_kd,joint_left_wrist_yaw_kd,joint_right_shoulder_pitch_kd,joint_right_shoulder_roll_kd,joint_right_shoulder_yaw_kd,joint_right_elbow_kd,joint_right_wrist_roll_kd,joint_right_wrist_pitch_kd,joint_right_wrist_yaw_kd,joint_left_shoulder_pitch_kp_multiplier,joint_left_shoulder_roll_kp_multiplier,joint_left_shoulder_yaw_kp_multiplier,joint_left_elbow_kp_multiplier,joint_left_wrist_roll_kp_multiplier,joint_left_wrist_pitch_kp_multiplier,joint_left_wrist_yaw_kp_multiplier,joint_right_shoulder_pitch_kp_multiplier,joint_right_shoulder_roll_kp_multiplier,joint_right_shoulder_yaw_kp_multiplier,joint_right_elbow_kp_multiplier,joint_right_wrist_roll_kp_multiplier,joint_right_wrist_pitch_kp_multiplier,joint_right_wrist_yaw_kp_multiplier,joint_left_shoulder_pitch_kd_multiplier,joint_left_shoulder_roll_kd_multiplier,joint_left_shoulder_yaw_kd_multiplier,joint_left_elbow_kd_multiplier,joint_left_wrist_roll_kd_multiplier,joint_left_wrist_pitch_kd_multiplier,joint_left_wrist_yaw_kd_multiplier,joint_right_shoulder_pitch_kd_multiplier,joint_right_shoulder_roll_kd_multiplier,joint_right_shoulder_yaw_kd_multiplier,joint_right_elbow_kd_multiplier,joint_right_wrist_roll_kd_multiplier,joint_right_wrist_pitch_kd_multiplier,joint_right_wrist_yaw_kd_multiplier,fell,time_to_fall,max_com_deviation_xy,final_base_height,max_roll_deg,max_pitch_deg
467,left_only,1.081556,1.603967,-1.090743,-0.239890,-1.445699,0.259580,-0.445539,0.000000,-0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,35.8368,20.8560,14.6776,12.7816,10.0361,10.6995,14.9093,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,11.1992,9.5669,2.6150,5.6761,4.1778,4.1601,2.9371,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,1.1946,0.6952,0.9785,0.8521,1.0036,1.0699,1.4909,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.3999,1.1959,0.6537,1.4190,1.3926,1.3867,0.9790,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,True,1.5620,0.900821,0.104773,179.5664,82.4248
468,left_only,-2.335971,2.471644,-0.457120,0.473067,-0.759096,0.054640,-0.422862,0.000000,-0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,35.6976,34.4317,15.1329,8.3096,14.3654,9.1170,9.4945,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,7.6483,6.9202,4.6984,2.0557,4.1205,1.8073,4.4991,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,1.1899,1.1477,1.0089,0.5540,1.4365,0.9117,0.9495,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9560,0.8650,1.1746,0.5139,1.3735,0.6024,1.4997,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,True,1.7860,0.902954,0.088692,179.6476,82.4798
469,both,-0.181731,-0.129588,0.529018,0.418301,2.479529,0.236311,0.017817,-1.115749,0.364384,0.774068,1.172530,-0.457842,-0.162261,0.521765,32.6366,40.4455,15.8034,16.2350,9.7736,12.6262,9.1499,21.2095,16.7450,19.3707,19.6201,5.2293,14.4780,9.4590,10.8155,6.6164,4.7705,5.5719,3.8072,2.5278,3.6190,11.2422,10.3054,5.6026,5.3335,4.4220,3.3873,2.1818,1.0879,1.3482,1.0536,1.0823,0.9774,1.2626,0.9150,0.7070,0.5582,1.2914,1.3080,0.5229,1.4478,0.9459,1.3519,0.8270,1.1926,1.3930,1.2691,0.8426,1.2063,1.4053,1.2882,1.4007,1.3334,1.4740,1.1291,0.7273,False,,0.086137,0.999585,10.9927,16.2061
470,both,-1.305158,2.462104,-1.769984,2.890249,-1.827593,0.347777,-0.041341,0.819321,0.222358,-0.616424,1.926977,-1.444107,0.278227,0.812611,23.8574,15.7242,13.9681,10.0500,13.1855,7.6110,14.4369,26.3176,16.7630,22.4758,20.0740,7.2149,12.2563,5.0069,11.7745,11.2707,4.3985,3.0697,3.9218,3.6048,4.4315,8.4625,6.9027,3.5253,2.9781,2.3245,2.8640,2.2444,0.7952,0.5241,0.9312,0.6700,1.3186,0.7611,1.4437,0.8773,0.5588,1.4984,1.3383,0.7215,1.2256,0.5007,1.4718,1.4088,1.0996,0.7674,1.3073,1.2016,1.4772,1.0578,0.8628,0.8813,0.7445,0.7748,0.9547,0.7481,True,1.3300,0.857328,0.135090,178.0158,82.2966
471,right_only,0.000000,0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,-0.943068,-1.217626,1.022002,1.846612,-1.356142,-0.426250,0.845012,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,41.1694,44.3667,21.8957,17.0072,13.9427,9.4801,12.8734,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,11.6427,10.3702,3.6631,3.5110,2.3746,2.6012,3.9617,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.3723,1.4789,1.4597,1.1338,1.3943,0.9480,1.2873,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.4553,1.2963,0.9158,0.8778,0.7915,0.8671,1.3206,True,1.7700,0.826804,0.105716,179.5094,87.7136
472,right_only,0.000000,0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,0.164067,-2.455457,1.024404,0.616903,0.462770,-0.119908,0.054939,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,36.8941,36.9339,18.7977,13.3656,11.9050,7.3871,9.7743,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,8.6649,9.4919,5.6480,3.2191,4.0359,2.4334,3.1557,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.2298,1.2311,1.2532,0.8910,1.1905,0.7387,0.9774,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0831,1.1865,1.4120,0.8048,1.3453,0.8111,1.0519,True,1.4300,0.865841,0.093062,179.9816,87.4887
473,both,0.760350,2.353506,2.232471,2.415459,-1.418240,0.455966,1.109976,-1.113878,-3.221548,-1.289174,2.503310,2.727014,0.306797,-0.262272,16.6961,30.5275,13.1457,9.3446,6.0585,6.5304,7.0582,37.3150,36.5788,17.8537,14.9461,10.6685,9.6149,8.9496,10.0303,7.0536,3.7478,4.3935,4.3804,3.7694,3.4371,6.1661,6.8417,3.7141,4.3175,2.9996,1.8238,2.5199,0.5565,1.0176,0.8764,0.6230,0.6059,0.6530,0.7058,1.2438,1.2193,1.1902,0.9964,1.0668,0.9615,0.8950,1.2538,0.8817,0.9369,1.0984,1.4601,1.2565,1.1457,0.7708,0.8552,0.9285,1.0794,0.9999,0.6079,0.8400,True,1.5980,0.974110,0.130090,143.6602,82.8864
474,both,-1.368129,2.292180,-0.772502,-0.917142,-2.524221,-0.002776,-0.791221,-0.810328,-1.229504,2.282593,1.757545,-2.571205,-0.110324,0.745381,22.8169,42.7492,15.4352,8.8867,7.4167,14.0630,14.9146,28.1759,29.8751,10.8025,13.5483,5.6302,13.5859,5.2333,10.9041,6.5654,5.0753,2.8889,2.6536,3.5915,4.4067,9.4682,6.1858,3.9044,3.1262,2.7002,3.1403,3.4227,0.7606,1.4250,1.0290,0.5924,0.7417,1.4063,1.4915,0.9392,0.9958,0.7202,0.9032,0.5630,1.3586,0.5233,1.3630,0.8207,1.2688,0.7222,0.8845,1.1972,1.4689,1.1835,0.7732,0.9761,0.7816,0.9001,1.0468,1.1409,True,1.3920,0.816577,0.077468,179.9835,87.1754
475,both,1.288748,0.875719,0.656142,2.774112,-1.338265,0.337671,1.162190,0.851695,-1.245927,1.084395,1.036802,0.690193,0.438889,-0.632154,38.7764,30.1870,10.1531,17.1530,12.9243,10.6876,13.3743,16.5269,27.1194,19.2048,18.6572,13.5162,12.3939,14.4709,6.9269,11.3101,4.5933,5.2126,2.3190,2.8384,4.2289,7.9861,8.9943,5.3908,4.8068,1.8062,2.6010,3.1578,1.2925,1.0062,0.6769,1.1435,1.2924,1.0688,1.3374,0.5509,0.9040,1.2803,1.2438,1.3516,1.2394,1.4471,0.8659,1.4138,1.1483,1.3032,0.7730,0.9461,1.4096,0.9983,1.1243,1.3477,1.2017,0.6021,0.8670,1.0526,True,1.2100,1.073690,0.072628,179.7650,89.9790
476,right_only,0.000000,0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,0.414720,-1.345315,1.398704,2.509327,-1.222861,0.107391,0.145060,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,21.8195,29.6963,15.7285,19.7601,9.6099,5.8092,9.8730,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,10.7036,8.5700,3.2755,5.6839,1.9670,2.4806,2.8114,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.7273,0.9899,1.0486,1.3173,0.9610,0.5809,0.9873,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.3380,1.0713,0.8189,1.4210,0.6557,0.8269,0.9371,True,1.2760,0.826555,0.078997,179.9440,88.7697
477,right_only,0.000000,0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,0.335876,-0.240877,-2.677962,2.321108,1.400244,0.365053,1.017125,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,38.3258,20.7061,12.2081,21.5448,10.9817,10.3876,14.1571,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,10.9936,9.8200,5.5290,2.4553,3.7726,4.3969,1.6469,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.2775,0.6902,0.8139,1.4363,1.0982,1.0388,1.4157,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.3742,1.2275,1.3823,0.6138,1.2575,1.4656,0.5490,False,,0.068213,1.000861,9.4268,18.5391
478,left_only,-2.089455,2.621201,0.288667,-0.592266,-1.466562,-0.162745,-0.454501,0.000000,-0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,41.3302,34.8611,18.5238,7.7036,9.2751,8.1782,13.5193,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,11.6310,7.3867,5.8922,2.0574,2.4772,3.8248,2.5803,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,1.3777,1.1620,1.2349,0.5136,0.9275,0.8178,1.3519,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.4539,0.9233,1.4731,0.5144,0.8257,1.2749,0.8601,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,False,,0.089246,0.998446,14.7339,18.3948
479,both,1.197733,0.445797,1.851430,-0.116970,-1.874676,-0.050182,1.130149,-0.382507,-0.999576,-2.954816,-0.716179,-2.364460,0.295669,-0.668396,24.8651,33.2986,16.2593,13.6579,5.0430,9.4960,12.3888,27.4147,40.2565,15.6108,16.6705,7.0251,5.7706,11.9233,5.8819,9.6669,2.0606,5.6320,4.3501,1.5074,2.8735,8.9654,10.6586,5.3787,4.5241,3.1151,4.2420,3.9038,0.8288,1.1100,1.0840,0.9105,0.5043,0.9496,1.2389,0.9138,1.3419,1.0407,1.1114,0.7025,0.5771,1.1923,0.7352,1.2084,0.5152,1.4080,1.4500,0.5025,0.9578,1.1207,1.3323,1.3447,1.1310,1.0384,1.4140,1.3013,True,1.7960,0.903754,0.072904,179.9135,88.8901
480,left_only,1.016222,3.384279,-0.372122,2.010940,0.953271,-0.301418,0.346833,0.000000,-0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,27.8427,28.5191,10.2021,18.6711,11.9794,10.3229,6.5672,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,8.4549,4.8011,3.3575,3.4894,4.1503,2.7467,3.2954,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,0.9281,0.9506,0.6801,1.2447,1.1979,1.0323,0.6567,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0569,0.6001,0.8394,0.8724,1.3834,0.9156,1.0985,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,True,1.2700,0.826742,0.085538,179.8645,87.9495
481,both,0.980209,1.229371,2.350599,-0.386415,-0.908503,-0.374877,0.154761,1.368798,-0.916722,0.539849,0.198795,2.613175,-0.026330,-0.591815,44.6310,27.6937,13.0725,8.0244,6.7829,13.0919,9.8270,35.6865,40.8979,12.5452,14.3948,11.3591,8.1422,6.7878,11.6390,4.6711,4.4638,4.8799,3.3635,3.0896,3.2349,11.7294,5.5578,2.9309,4.4747,1.7321,1.6021,1.6920,1.4877,0.9231,0.8715,0.5350,0.6783,1.3092,0.9827,1.1895,1.3633,0.8363,0.9597,1.1359,0.8142,0.6788,1.4549,0.5839,1.1159,1.2200,1.1212,1.0299,1.0783,1.4662,0.6947,0.7327,1.1187,0.5774,0.5340,0.5640,False,,0.186847,0.968171,13.4078,29.7950
482,both,-2.559428,1.242364,2.041908,0.462344,-0.547419,0.092732,-0.502553,-1.102747,-1.939742,-1.071520,0.654064,-2.685962,0.357291,1.212461,40.8749,15.1723,18.7633,16.0965,5.9417,14.3286,12.7622,32.1637,22.7752,19.1460,20.6287,14.1760,14.3298,14.0558,5.1624,11.7123,2.5048,3.8187,1.9769,1.9506,4.4034,9.1115,6.7397,5.7023,2.4900,2.0064,2.8015,2.3510,1.3625,0.5057,1.2509,1.0731,0.5942,1.4329,1.2762,1.0721,0.7592,1.2764,1.3752,1.4176,1.4330,1.4056,0.6453,1.4640,0.6262,0.9547,0.6590,0.6502,1.4678,1.1389,0.8425,1.4256,0.6225,0.6688,0.9338,0.7837,True,1.6540,0.877679,0.122382,177.5690,83.8846
483,both,-0.239898,3.042041,0.124148,1.337486,-0.572750,0.192001,-1.014251,-2.911142,-0.975741,0.022761,0.732389,-0.826202,-0.414578,0.458613,27.6440,28.3580,20.9017,18.5632,7.1944,11.5717,6.3226,41.4550,24.3774,16.9857,13.1804,11.9710,8.4846,5.0132,5.5525,9.7132,2.5036,3.1208,4.1942,3.7149,4.2884,4.7515,10.1681,2.3360,4.3977,4.0733,3.7233,2.7403,0.9215,0.9453,1.3934,1.2375,0.7194,1.1572,0.6323,1.3818,0.8126,1.1324,0.8787,1.1971,0.8485,0.5013,0.6941,1.2141,0.6259,0.7802,1.3981,1.2383,1.4295,0.5939,1.2710,0.5840,1.0994,1.3578,1.2411,0.9134,True,2.0800,0.946969,0.092954,179.9334,87.4225
484,both,-2.157474,3.107192,0.551486,0.724385,2.416252,-0.263609,-0.146604,-2.628279,-2.927953,-0.749959,1.939597,-0.797971,0.175378,0.775184,41.3273,16.3416,19.1060,9.7071,11.9826,8.7166,12.0779,35.5548,33.6490,18.4581,19.4090,14.1142,5.8052,10.7155,5.7106,9.1599,2.5021,2.6790,3.3434,2.5103,3.6113,9.9902,5.7355,3.0545,3.0679,3.2170,2.5985,3.4983,1.3776,0.5447,1.2737,0.6471,1.1983,0.8717,1.2078,1.1852,1.1216,1.2305,1.2939,1.4114,0.5805,1.0715,0.7138,1.1450,0.6255,0.6697,1.1145,0.8368,1.2038,1.2488,0.7169,0.7636,0.7670,1.0723,0.8662,1.1661,True,1.3820,0.995127,0.072710,179.9813,89.9945
485,left_only,-0.265771,2.103883,-1.229359,2.219244,0.814845,-0.341649,-0.761561,0.000000,-0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,24.0290,43.0812,12.3952,7.7982,6.4163,5.3217,9.0284,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,10.3772,7.6035,5.3560,2.1901,2.9092,3.8612,3.5242,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,0.8010,1.4360,0.8263,0.5199,0.6416,0.5322,0.9028,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.2972,0.9504,1.3390,0.5475,0.9697,1.2871,1.1747,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,True,1.3340,0.875245,0.107375,179.8931,85.7008
486,both,0.876808,0.655095,0.179824,1.845509,-2.039498,0.292121,-0.478866,-2.700523,-0.505649,0.987452,2.699597,2.388350,-0.204864,0.359061,44.9737,22.3142,14.5932,21.1525,6.0308,14.2825,9.8816,43.6837,44.0496,17.1875,16.9993,10.5247,11.0755,11.1212,11.1443,8.9710,4.6857,5.0919,1.7014,3.3833,4.2718,4.3393,4.7110,4.4777,3.2569,2.4043,2.0803,3.9032,1.4991,0.7438,0.9729,1.4102,0.6031,1.4282,0.9882,1.4561,1.4683,1.1458,1.1333,1.0525,1.1076,1.1121,1.3930,1.1214,1.1714,1.2730,0.5671,1.1278,1.4239,0.5424,0.5889,1.1194,0.8142,0.8014,0.6934,1.3011,False,,0.029728,0.992876,12.1586,15.5526
487,right_only,0.000000,0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,1.401987,-1.027075,2.350531,2.700442,-1.494741,-0.320489,-0.732570,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,17.8863,32.4864,11.7398,21.1938,11.1341,8.5961,14.8464,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,11.6256,10.2289,5.1667,5.9091,3.3014,4.1401,1.6945,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.5962,1.0829,0.7827,1.4129,1.1134,0.8596,1.4846,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.4532,1.2786,1.2917,1.4773,1.1005,1.3800,0.5648,True,1.2480,0.828976,0.084750,140.2987,83.6174
488,left_only,-0.530366,1.519512,-2.446106,-0.590888,-2.884208,-0.190536,-1.134081,0.000000,-0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,27.6948,39.3824,16.7074,17.6068,5.3151,13.3953,6.4619,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,6.4212,8.1344,5.7200,5.9926,3.8480,3.6879,3.0830,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,0.9232,1.3127,1.1138,1.1738,0.5315,1.3395,0.6462,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.8027,1.0168,1.4300,1.4981,1.2827,1.2293,1.0277,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,False,,0.065911,0.993616,10.5674,17.3148
489,both,-0.004895,0.165923,-1.133658,3.116575,2.632582,-0.163751,-0.657737,-2.058970,-1.567213,-1.741243,1.728291,-2.319038,-0.366599,-0.566587,38.3233,24.6987,14.5623,17.3493,12.8854,8.0711,12.3097,19.0951,34.6339,10.4755,11.6545,10.2282,12.4199,12.2149,6.2885,9.1557,3.8035,5.7065,4.4463,3.8224,4.2464,10.9557,8.4742,5.7054,5.5516,4.0472,2.1886,3.0943,1.2774,0.8233,0.9708,1.1566,1.2885,0.8071,1.2310,0.6365,1.1545,0.6984,0.7770,1.0228,1.2420,1.2215,0.7861,1.1445,0.9509,1.4266,1.4821,1.2741,1.4155,1.3695,1.0593,1.4263,1.3879,1.3491,0.7295,1.0314,True,1.2720,0.596927,0.094556,179.9872,87.0151
490,both,0.327674,3.309668,-2.593960,0.400983,-1.038063,-0.195606,0.806258,-2.927714,-2.041337,1.025252,0.729835,-1.920194,0.102539,0.057430,44.4552,37.4558,22.2926,10.2953,12.6159,10.5164,12.1251,37.1320,31.7287,12.2584,20.7142,11.4244,12.2022,11.5211,7.7404,5.6991,2.1829,5.3532,3.9444,1.9876,3.4355,9.7703,5.1605,5.6904,3.1432,4.0097,4.1802,3.4537,1.4818,1.2485,1.4862,0.6864,1.2616,1.0516,1.2125,1.2377,1.0576,0.8172,1.3809,1.1424,1.2202,1.1521,0.9676,0.7124,0.5457,1.3383,1.3148,0.6625,1.1452,1.2213,0.6451,1.4226,0.7858,1.3366,1.3934,1.1512,True,1.4960,0.861340,0.122506,179.9822,83.7372
